Geography,Geographic Area Name,Estimate!!Households!!Median income (dollars),Estimate!!Families!!Median income (dollars),Estimate!!Married-couple families!!Median income (dollars),Estimate!!Nonfamily households!!Median income (dollars),"House Hold Less than $50,000","House Hold $50,000 to $99,999","House Hold $100,000 to $149,999","House Hold $150,000 to $199,999","House Hold $200,000 or more","Families Less than $50,000","Families $50,000 to $99,999","Families $100,000 to 149,999","Families $150,000 to $199,999","Families $200,000 or more","Married-couple Families Less than $50,000","Married-couple Families $50,000 to $99,999","Married-couple Families $100,000 to 149,999","Married-couple Families $150,000 to $199,999","Married-couple Families $200,000 or more","Nonfamily households Less than $50,000","Nonfamily households $50,000 to $99,999","Nonfamily households $100,000 to 149,999","Nonfamily households $150,000 to $199,999","Nonfamily households $200,000 or more",Vote Count,Biden_proportion,average_Biden_proportion
1400000US53061053700,"CensusTract537,SnohomishCounty,Washington",52069,73875,76282,28013,48.10000000000001,26.9,18.4,5.9,0.7,33.0,33.1,23.7,9.1,1.1,31.7,27.3,27.3,12.2,1.4,75.89999999999999,15.3,8.8,0.0,0.0,1107,[0.3456     0.35193133 0.27483444 0.42375   ],0.3490289418895489
1400000US53061053801,"CensusTract538.01,SnohomishCounty,Washington",78733,94583,112120,53793,25.0,31.4,21.3,13.7,8.4,17.4,34.2,22.3,16.5,9.7,6.1,35.5,25.2,20.9,12.3,46.1,23.9,23.2,1.8,4.9,1108,"[0.43091655 0.48974359 0.42886179 0.6097561  0.57630522 0.3699187
 0.75221239]",0.5225306197201554
1400000US53061053802,"CensusTract538.02,SnohomishCounty,Washington",74338,78725,94231,50538,28.8,36.8,21.7,7.2,5.6,20.6,44.1,26.3,6.9,2.1,12.8,41.6,33.8,9.6,2.2,48.3,26.0,14.0,5.4,6.5,1109,[0.48623853 0.4        0.49755302 0.43537415 0.44321767 0.45703611],0.4532365799833324
1400000US53061053803,"CensusTract538.03,SnohomishCounty,Washington",68908,78333,82411,46895,33.1,47.1,14.6,3.1,2.1,23.4,50.3,20.6,3.3,2.5,16.8,54.0,22.1,4.0,3.0,51.89999999999999,41.6,4.4,0.6,1.5,1110,"[0.79789474 0.43675418        nan 0.46826758 0.46428571 0.37254902
 0.48076923]",
1400000US53061940001,"CensusTract9400.01,SnohomishCounty,Washington",90685,98833,114671,63295,23.0,31.2,24.0,10.6,11.1,20.5,29.8,24.8,12.1,12.6,12.8,28.1,27.8,15.0,16.3,35.7,32.8,20.5,4.0,7.0,1474,"[0.69825919 0.66539924 0.61949686 0.48691099 0.63697105 0.5498008
 0.46610169]",0.5889914022533614
1400000US53061940002,"CensusTract9400.02,SnohomishCounty,Washington",84750,89934,102692,60417,30.6,29.3,21.7,10.0,8.4,24.700000000000003,29.700000000000003,25.4,11.3,9.0,20.0,28.9,26.0,14.4,10.7,48.7,30.6,11.0,3.7,6.2,1478,[0.55350554 0.45078979 0.7076412  0.59001513 0.54010025],0.5684103807453772
1400000US53063000201,"CensusTract2.01,SpokaneCounty,Washington",36981,37909,47292,28165,66.9,21.6,8.0,1.2,2.5,65.1,24.1,9.3,1.4,0.0,60.0,30.6,6.8,2.7,0.0,68.4,19.1,10.4,1.1,1.1,352,[0.53846154 0.52309783],0.5307796822742474
1400000US53063000202,"CensusTract2.02,SpokaneCounty,Washington",40476,54500,54000,35338,66.3,24.7,7.8,0.0,1.3,43.900000000000006,41.2,11.9,0.0,3.1,42.900000000000006,52.3,0.0,0.0,4.7,82.6,17.4,0.0,0.0,0.0,357,[0.51677852],0.5167785234899329
1400000US53063000301,"CensusTract3.01,SpokaneCounty,Washington",35778,32841,43929,31237,64.7,29.1,6.1,0.0,0.0,68.80000000000001,21.1,10.1,0.0,0.0,55.2,25.700000000000003,19.1,0.0,0.0,77.9,22.1,0.0,0.0,0.0,615,[0.51071429 0.48592593 0.54479769],0.5138126331671611
1400000US53063000400,"CensusTract4,SpokaneCounty,Washington",43889,47772,64830,31973,54.900000000000006,38.3,6.2,0.6,0.0,52.6,36.9,9.3,1.2,0.0,30.4,56.5,10.3,2.8,0.0,63.6,33.1,3.2,0.0,0.0,770,[0.50559284 0.55371901],0.5296559247138869
1400000US53063000500,"CensusTract5,SpokaneCounty,Washington",53932,58210,74583,43209,45.7,45.0,7.4,0.0,1.8,40.7,46.4,10.0,0.0,2.9,30.1,52.1,13.9,0.0,4.0,60.0,37.0,3.0,0.0,0.0,967,[0.49378531 0.56923077],0.5315080399826162
1400000US53063000600,"CensusTract6,SpokaneCounty,Washington",65545,72833,82500,40793,34.1,38.1,22.1,2.9,3.0,29.8,37.2,27.6,3.5,1.8,18.4,42.3,34.2,5.1,0.0,57.5,29.8,12.7,0.0,0.0,1122,[0.52264808 0.55373134],0.5381897134536378
1400000US53063000700,"CensusTract7,SpokaneCounty,Washington",53867,61472,72778,32093,48.0,36.5,7.7,3.7,4.1,33.5,45.1,14.8,0.9,5.8,14.2,63.0,11.9,0.5,10.4,77.8,22.3,0.0,0.0,0.0,1189,[0.46744931 0.53409091 0.50453515],0.5020251209266302
1400000US53063000800,"CensusTract8,SpokaneCounty,Washington",73271,84816,95550,40947,31.7,32.9,25.2,5.9,4.1,23.7,35.6,28.4,7.2,5.0,18.2,36.9,31.3,7.8,5.9,60.5,27.4,12.2,0.0,0.0,1357,[0.49710145 0.59090909 0.47889182 0.51335878],0.5200652848477206
1400000US53063000900,"CensusTract9,SpokaneCounty,Washington",63149,71107,77401,41083,31.8,53.1,10.1,4.4,0.5,22.4,59.8,11.9,5.1,0.8,15.6,64.3,13.5,5.6,1.1,61.0,33.0,3.1,2.9,0.0,1398,[0.50855746 0.54045954 0.51955307 0.52457143 0.55149502],0.5289273030961354
1400000US53063001000,"CensusTract10,SpokaneCounty,Washington",61536,80250,93608,37813,41.0,30.7,21.1,2.9,4.4,26.6,39.5,23.8,3.5,6.6,19.6,37.8,28.9,4.8,9.0,70.0,13.8,14.4,1.6,0.0,10,[0.57409133 0.51969981 0.64301075],0.5789339659276446
1400000US53063001100,"CensusTract11,SpokaneCounty,Washington",68102,82257,100789,51938,32.6,38.0,22.5,2.8,4.1,29.0,31.6,31.8,1.7,5.9,19.7,28.6,40.6,2.5,8.6,42.7,50.900000000000006,4.9,1.4,0.0,133,[0.57261029 0.60494959],0.5887799408260096
1400000US53063001200,"CensusTract12,SpokaneCounty,Washington",49828,58056,68807,44531,50.3,35.8,12.4,0.6,0.8,44.5,43.9,9.5,1.1,0.9,33.7,48.8,14.3,1.7,1.4,61.0,28.5,9.7,0.0,0.7,225,[0.56645161],0.5664516129032258
1400000US53063001300,"CensusTract13,SpokaneCounty,Washington",46209,58398,68661,31633,52.400000000000006,32.2,13.1,2.2,0.0,41.3,40.7,18.0,0.0,0.0,27.1,51.7,21.2,0.0,0.0,72.4,15.1,7.9,4.6,0.0,279,[0.63171355 0.5772682 ],0.6044908752004855
1400000US53063001400,"CensusTract14,SpokaneCounty,Washington",40786,44286,59590,37780,62.2,25.8,8.9,3.1,0.0,54.0,33.0,11.6,1.4,0.0,36.6,45.2,16.0,2.2,0.0,75.5,19.1,3.6,1.9,0.0,302,[0.56674208 0.52955975 0.58068316],0.558994995510175
1400000US53063001500,"CensusTract15,SpokaneCounty,Washington",49783,51120,61531,40156,50.3,39.6,6.8,2.8,0.5,47.5,37.9,10.9,3.7,0.0,34.2,46.3,14.3,5.2,0.0,62.10000000000001,35.2,0.0,1.6,1.1,314,[0.51025332 0.49350649 0.49488055],0.4995467856104258
1400000US53063001600,"CensusTract16,SpokaneCounty,Washington",36096,40089,45357,31250,63.00000000000001,26.8,8.9,0.7,0.5,66.8,20.7,10.6,1.1,0.9,51.400000000000006,27.4,17.4,2.1,1.6,65.1,31.5,3.4,0.0,0.0,322,[0.47126437 0.4688    ],0.4700321839080459
1400000US53063001800,"CensusTract18,SpokaneCounty,Washington",41358,61875,69219,24245,55.8,33.7,6.7,2.9,0.8,31.200000000000003,46.8,13.9,6.4,1.8,33.7,40.3,22.2,0.8,3.0,80.0,19.3,0.7,0.0,0.0,339,[0.51833123],0.5183312262958281
1400000US53063001900,"CensusTract19,SpokaneCounty,Washington",49425,59050,66213,36719,51.1,35.9,9.7,1.4,2.0,38.8,41.9,15.0,1.1,3.2,26.8,46.900000000000006,19.8,1.7,4.9,73.8,23.1,3.2,0.0,0.0,344,[0.62629247 0.62700229],0.6266473775473298
1400000US53063002000,"CensusTract20,SpokaneCounty,Washington",33374,36164,58646,26713,69.5,21.6,7.6,1.3,0.0,66.1,23.3,8.0,2.5,0.0,38.8,40.2,19.7,1.1,0.0,79.8,15.4,4.8,0.0,0.0,362,[0.58698225 0.59076923],0.5888757396449704
1400000US53063002100,"CensusTract21,SpokaneCounty,Washington",63531,75378,84453,43438,35.4,47.7,13.0,2.8,1.3,23.8,51.6,20.4,2.0,2.2,5.800000000000001,58.1,29.5,3.2,3.4,56.6,38.1,5.2,0.0,0.0,404,[0.62019759],0.6201975850713501
1400000US53063002300,"CensusTract23,SpokaneCounty,Washington",48367,71089,83614,20828,51.5,30.3,8.8,7.2,2.2,33.8,40.0,11.8,11.2,3.2,15.8,51.1,14.8,13.9,4.6,76.0,14.1,5.8,3.1,1.0,454,[0.67404783 0.69339112 0.66903553],0.6788248262864164
1400000US53063002400,"CensusTract24,SpokaneCounty,Washington",26975,47866,60486,21518,65.7,28.8,0.7,0.0,4.9,59.8,37.5,0.0,0.0,2.8,32.3,61.3,0.0,0.0,6.5,69.8,23.3,1.0,0.0,5.8,480,[0.66481481 0.62984496],0.6473298880275624
1400000US53063002501,"CensusTract25.01,SpokaneCounty,Washington",44527,51848,58167,35905,58.0,34.8,5.3,2.0,0.0,46.0,42.400000000000006,8.3,3.3,0.0,37.2,30.3,22.0,10.6,0.0,80.1,16.7,2.0,1.2,0.0,500,[0.69284712],0.6928471248246845
1400000US53063002600,"CensusTract26,SpokaneCounty,Washington",37711,41333,55000,33363,65.1,25.700000000000003,5.5,3.8,0.0,58.3,31.0,6.9,3.8,0.0,48.2,34.1,11.5,6.3,0.0,73.6,19.0,3.7,3.8,0.0,527,[0.53461975],0.5346197502837684
1400000US53063002900,"CensusTract29,SpokaneCounty,Washington",63977,76346,91471,36402,32.8,48.0,11.5,3.8,3.9,22.6,56.2,11.8,5.7,3.8,15.9,61.5,13.2,7.9,1.5,67.6,30.5,2.0,0.0,0.0,572,[0.55038023],0.5503802281368821
1400000US53063003000,"CensusTract30,SpokaneCounty,Washington",43219,52011,63750,22228,57.1,36.6,3.5,2.4,0.3,47.10000000000001,43.5,5.4,3.6,0.5,32.4,54.7,6.3,5.8,0.8,82.8,17.1,0.0,0.0,0.0,620,[0.58032787 0.58802178],0.5841748237184254
1400000US53063003100,"CensusTract31,SpokaneCounty,Washington",52803,56895,77627,41595,47.6,30.3,16.8,2.9,2.2,43.6,26.1,26.2,3.4,0.7,32.1,30.0,33.8,3.1,1.0,55.0,40.2,0.0,2.2,2.6,659,[0.73365231 0.7424812  0.77035237],0.7488286283291719
1400000US53063003200,"CensusTract32,SpokaneCounty,Washington",43668,53798,57375,43148,59.39999999999999,32.0,7.6,0.0,0.9,43.5,38.2,18.2,0.0,0.0,43.400000000000006,31.3,25.3,0.0,0.0,65.3,29.8,3.7,0.0,1.2,693,[0.78120978 0.68320611],0.7322079440400051
1400000US53063003500,"CensusTract35,SpokaneCounty,Washington",14280,-,118438,12813,81.5,9.1,5.0,2.4,2.0,56.5,12.4,14.2,12.9,4.0,18.5,25.9,20.4,26.9,8.3,85.4,8.3,4.3,0.4,1.7,760,[0.66197183],0.6619718309859155
1400000US53063003601,"CensusTract36.01,SpokaneCounty,Washington",28578,55918,150781,25959,69.3,13.7,7.1,3.6,6.2,45.9,18.2,8.8,9.9,17.1,28.1,8.899999999999999,11.9,18.7,32.3,82.7,11.1,6.2,0.0,0.0,762,[0.62808843 0.74277457],0.6854314965009733
1400000US53063003602,"CensusTract36.02,SpokaneCounty,Washington",27073,51031,73182,25771,67.5,22.8,2.9,3.2,3.4,42.49999999999999,32.0,25.6,0.0,0.0,22.0,45.400000000000006,32.5,0.0,0.0,71.3,21.4,0.0,3.7,3.5,764,[0.81414474],0.8141447368421053
1400000US53063003800,"CensusTract38,SpokaneCounty,Washington",51159,73625,79674,38750,47.9,32.0,14.0,3.5,2.7,35.6,30.4,22.0,6.0,6.2,22.9,38.1,23.4,10.6,5.0,58.4,33.2,6.7,1.6,0.0,766,[0.65366615],0.6536661466458659
1400000US53063003900,"CensusTract39,SpokaneCounty,Washington",48250,83780,106375,29750,51.8,21.5,10.4,4.2,12.2,33.1,21.8,14.5,7.8,22.7,22.4,24.1,14.5,9.6,29.3,76.10000000000001,18.4,5.5,0.0,0.0,768,[0.49053628 0.57494145],0.532738864796578
1400000US53063004001,"CensusTract40.01,SpokaneCounty,Washington",52575,59386,59767,31291,46.39999999999999,39.7,6.0,7.9,0.0,16.6,65.0,9.0,9.4,0.0,9.4,54.900000000000006,17.4,18.4,0.0,72.8,17.1,3.4,6.6,0.0,782,[0.74315068],0.7431506849315068
1400000US53063004002,"CensusTract40.02,SpokaneCounty,Washington",38045,40500,56667,32320,65.7,19.0,6.0,4.2,4.9,65.4,16.0,13.8,4.9,0.0,38.7,27.6,24.0,9.8,0.0,66.1,20.8,1.2,3.8,8.1,783,[0.71143174],0.7114317425083241
1400000US53063004100,"CensusTract41,SpokaneCounty,Washington",65217,108447,111198,26767,42.5,23.8,19.1,7.1,7.6,11.7,33.8,31.2,10.0,13.2,9.8,30.1,32.4,11.9,15.7,72.5,15.7,5.7,4.2,2.0,846,[0.74143836 0.71957672 0.76142132],0.7408121318460191
1400000US53063004200,"CensusTract42,SpokaneCounty,Washington",96071,116745,135469,56581,20.4,31.200000000000003,20.7,10.4,17.3,11.2,29.5,24.1,14.2,21.0,6.699999999999999,28.0,25.8,16.4,23.2,45.9,35.8,12.4,0.0,5.9,926,[0.77164605 0.7739212  0.75101215],0.7655264659596984
1400000US53063004300,"CensusTract43,SpokaneCounty,Washington",89917,122206,135659,48178,30.800000000000004,26.8,15.4,8.9,18.0,15.8,29.5,17.7,11.3,25.8,9.6,28.0,20.6,11.7,30.2,57.9,21.9,11.4,4.6,4.2,943,[0.66426513 0.70031217 0.62471396],0.6630970877703213
1400000US53063004400,"CensusTract44,SpokaneCounty,Washington",57904,85368,87397,32750,41.400000000000006,31.2,16.9,6.3,4.2,20.9,43.7,19.3,10.4,5.6,14.8,42.4,23.5,12.6,6.8,75.30000000000001,11.9,10.9,0.0,2.0,948,[0.69588745 0.67570184 0.62022472],0.6639380014305235
1400000US53063004500,"CensusTract45,SpokaneCounty,Washington",91250,119676,140789,55398,20.4,33.900000000000006,15.8,13.2,16.6,12.4,30.2,17.4,17.1,22.8,7.7,28.5,18.6,18.6,26.6,39.6,40.4,14.2,4.7,1.3,952,[0.70139771 0.73396675 0.6908078 ],0.7087240860398909
1400000US53063004601,"CensusTract46.01,SpokaneCounty,Washington",42979,77705,82875,23288,59.1,23.2,10.4,4.6,2.7,35.8,34.3,16.9,10.2,2.8,22.0,39.8,22.1,11.9,4.0,82.6,10.0,5.0,0.0,2.6,954,[0.65717192 0.70582428],0.6814981034948517
1400000US53063004602,"CensusTract46.02,SpokaneCounty,Washington",85643,92917,97083,50673,19.4,45.1,20.2,3.3,12.0,15.1,43.7,23.0,5.7,12.4,7.8,44.3,24.9,4.7,18.2,47.0,43.7,9.2,0.0,0.0,955,[0.5655058 0.582617 ],0.5740614026334421
1400000US53063004701,"CensusTract47.01,SpokaneCounty,Washington",79318,85417,85764,77955,29.5,41.5,23.9,5.0,0.0,24.3,45.3,27.1,3.3,0.0,20.6,55.0,19.7,4.8,0.0,36.9,36.2,23.5,3.4,0.0,957,[0.55652936 0.6193265 ],0.5879279304712031
1400000US53063004702,"CensusTract47.02,SpokaneCounty,Washington",66685,74855,83083,50917,38.0,37.2,13.6,7.2,3.9,33.8,29.5,18.3,11.5,6.9,19.3,34.8,24.1,15.1,6.5,47.0,43.6,7.5,1.9,0.0,959,[0.67180617 0.58552632],0.6286662415951774
1400000US53063004800,"CensusTract48,SpokaneCounty,Washington",51467,100410,106667,36063,49.4,21.9,16.3,7.0,5.4,20.7,28.2,27.4,13.5,10.1,13.4,27.8,30.6,14.8,13.5,78.2,16.1,4.8,0.0,1.0,962,[0.52981969 0.60157791],0.5656988020692277
1400000US53063004900,"CensusTract49,SpokaneCounty,Washington",93162,117348,129219,42271,28.1,26.6,18.1,13.1,14.2,14.8,25.5,23.9,17.8,18.1,13.7,21.7,23.7,20.3,20.7,56.900000000000006,29.2,6.7,1.5,5.6,963,[0.5736715  0.58368644 0.61023256 0.62141968],0.5972525431540597
1400000US53063005000,"CensusTract50,SpokaneCounty,Washington",59135,80245,100735,43519,41.400000000000006,29.9,8.0,6.2,14.7,31.6,31.6,5.0,11.9,20.0,9.7,39.6,7.4,15.0,28.3,53.7,33.8,5.8,1.0,5.6,977,[0.62618297 0.57292882 0.609375   0.53176471],0.5850628731630706
1400000US53063010101,"CensusTract101.01,SpokaneCounty,Washington",55852,78438,79688,45497,43.4,26.700000000000003,14.6,7.7,7.8,24.4,30.1,22.5,10.6,12.3,24.8,28.9,22.9,10.8,12.5,75.5,20.7,1.1,2.7,0.0,20,[0.31187411 0.27307206 0.32994455 0.30228758],0.304294573845621
1400000US53063010102,"CensusTract101.02,SpokaneCounty,Washington",89401,99671,109583,35231,17.0,38.8,26.1,10.1,7.8,6.5,43.8,29.4,11.4,8.8,7.4,35.9,33.6,13.1,10.1,100.1,0.0,0.0,0.0,0.0,23,[0.27318718 0.35225619 0.36619718],0.330546851075681
1400000US53063010201,"CensusTract102.01,SpokaneCounty,Washington",70407,60494,84398,41375,33.7,41.2,17.8,3.6,3.6,42.6,27.5,21.3,4.6,3.9,26.6,35.8,26.6,5.5,5.4,67.5,27.7,2.4,0.0,2.4,30,[0.27564103 0.24886878 0.27744982],0.2673198756086457
1400000US53063010203,"CensusTract102.03,SpokaneCounty,Washington",108194,120707,121277,37450,13.7,29.4,26.1,11.4,19.5,8.7,28.4,28.9,12.9,21.1,6.199999999999999,29.3,28.6,13.7,22.3,50.3,42.2,0.0,0.0,7.5,34,[0.40926276 0.30258621],0.3559244834104687
1400000US53063010204,"CensusTract102.04,SpokaneCounty,Washington",79417,92429,92241,32703,25.0,38.900000000000006,13.4,10.3,12.4,6.8,46.400000000000006,17.4,13.3,16.1,7.1,46.7,18.3,13.9,13.9,86.6,13.5,0.0,0.0,0.0,36,[0.31178707 0.29903537 0.35744681],0.3227564168429679
1400000US53063010301,"CensusTract103.01,SpokaneCounty,Washington",52959,64588,66686,26761,45.9,42.4,6.3,2.7,2.8,28.9,54.3,7.9,4.4,4.6,24.9,56.4,9.7,5.4,3.7,75.5,20.5,4.0,0.0,0.0,41,[0.30722892 0.31660232],0.3119156161324836
1400000US53063010303,"CensusTract103.03,SpokaneCounty,Washington",75635,81250,81571,-,23.6,46.2,14.7,8.3,7.1,17.1,48.1,19.1,9.6,6.0,15.4,50.2,18.2,9.5,6.6,56.2,30.9,0.0,3.5,9.4,45,[0.25520362 0.28443649 0.3375286 ],0.2923895725891048
1400000US53063010304,"CensusTract103.04,SpokaneCounty,Washington",54171,66229,79907,25082,45.3,29.8,19.1,2.9,2.8,33.8,34.900000000000006,23.2,4.1,4.0,20.200000000000003,41.9,27.6,5.2,5.1,72.6,17.799999999999997,9.5,0.0,0.0,47,[0.25824176 0.2970297  0.25974026 0.28286853 0.1827957  0.31428571],0.2658269433431958
1400000US53063010305,"CensusTract103.05,SpokaneCounty,Washington",100705,102558,103013,58750,19.8,29.8,30.4,12.6,7.4,22.1,25.9,31.5,12.8,7.7,16.9,28.0,33.2,13.4,8.5,40.1,22.6,21.6,10.5,5.2,48,[0.37825059 0.28108108 0.35759097 0.32535365 0.37749737],0.3439547309350815
1400000US53063010401,"CensusTract104.01,SpokaneCounty,Washington",55490,58516,79688,43207,45.0,37.8,12.6,3.1,1.4,40.4,42.1,10.6,4.7,2.1,22.6,46.2,19.5,8.6,3.2,61.0,27.1,11.9,0.0,0.0,53,[0.49319213 0.45200893 0.47768763 0.52298851],0.4864692985562553
1400000US53063010403,"CensusTract104.03,SpokaneCounty,Washington",83542,95735,106484,23684,32.6,27.7,28.7,8.9,2.1,27.6,25.9,35.4,8.4,2.6,19.6,23.7,42.4,10.9,3.4,74.9,14.0,0.0,11.0,0.0,56,[0.30472637],0.3047263681592039
1400000US53063010404,"CensusTract104.04,SpokaneCounty,Washington",76063,93580,99349,28450,33.8,32.1,16.0,13.4,4.6,28.3,28.5,22.5,14.3,6.5,15.9,35.900000000000006,25.7,18.0,4.6,58.5,30.2,0.0,11.3,0.0,57,[0.25039124 0.25       0.33222591 0.33392226],0.2916348528530226
1400000US53063010504,"CensusTract105.04,SpokaneCounty,Washington",76339,90732,97803,36000,34.6,34.3,15.9,9.2,5.9,21.6,38.9,19.8,12.0,7.8,18.4,35.1,22.8,14.4,9.3,77.0,19.7,3.2,0.0,0.0,70,[0.37637795 0.45767575 0.41386782],0.4159738427675175
1400000US53063010505,"CensusTract105.05,SpokaneCounty,Washington",88681,100833,108700,31611,33.5,24.4,17.2,16.3,8.5,21.6,27.5,20.9,19.7,10.3,10.9,31.0,22.7,23.3,12.2,90.6,9.3,0.0,0.0,0.0,72,[0.39947552],0.3994755244755245
1400000US53063010506,"CensusTract105.06,SpokaneCounty,Washington",70208,85382,87442,32394,39.7,32.4,14.1,3.0,10.9,16.6,43.6,25.1,5.5,9.3,11.6,42.3,30.5,4.3,11.2,66.7,19.2,1.3,0.0,12.7,74,[0.48363636 0.46808511 0.52022315],0.4906482073472191
1400000US53063010507,"CensusTract105.07,SpokaneCounty,Washington",82422,99167,107875,35489,28.3,30.5,21.0,8.1,12.1,19.4,30.9,23.8,10.4,15.4,14.4,32.0,26.2,10.3,17.0,60.2,28.7,11.0,0.0,0.0,76,[0.40540541 0.43326489 0.46757164],0.4354139788370976
1400000US53063010508,"CensusTract105.08,SpokaneCounty,Washington",128227,127636,135735,-,9.1,28.2,25.7,17.5,19.4,7.0,30.5,27.5,17.2,17.8,3.7,28.3,28.4,19.3,20.3,40.4,36.9,0.0,22.6,0.0,77,[0.39509537 0.4389313  0.46697039 0.43124166 0.43207354],0.4328624505549774
1400000US53063010601,"CensusTract106.01,SpokaneCounty,Washington",74837,82500,90725,36094,23.9,43.3,16.0,13.8,2.9,15.0,47.7,20.4,14.0,2.9,11.0,48.2,23.0,14.3,3.4,71.0,13.4,2.4,13.1,0.0,85,[0.45901639 0.50314465 0.5426945 ],0.5016185148947911
1400000US53063010603,"CensusTract106.03,SpokaneCounty,Washington",84962,101094,93902,33725,22.5,40.4,15.6,11.1,10.4,6.300000000000001,43.5,24.6,13.1,12.5,7.7,45.7,25.2,16.1,5.4,58.7,33.4,0.0,2.2,5.7,87,[0.51164797 0.54034582 0.4934688  0.44373866],0.4973003115146309
1400000US53063010604,"CensusTract106.04,SpokaneCounty,Washington",102115,104777,105225,59181,20.3,29.0,29.7,15.0,6.1,17.5,29.0,29.4,18.0,6.0,18.8,26.700000000000003,28.6,19.4,6.5,33.9,28.2,37.9,0.0,0.0,88,[0.56780924 0.51706485 0.45607808],0.513650723254682
1400000US53063010701,"CensusTract107.01,SpokaneCounty,Washington",89963,111833,118536,50000,13.9,39.1,17.6,21.4,8.0,4.1,41.900000000000006,16.6,27.2,10.2,2.9,34.3,18.0,32.6,12.2,50.0,38.8,11.2,0.0,0.0,93,[0.43740095 0.43474347 0.40463065],0.4255916919050693
1400000US53063010702,"CensusTract107.02,SpokaneCounty,Washington",111625,137940,138961,49816,21.200000000000003,21.3,23.1,20.4,13.9,15.4,19.1,27.6,21.2,16.6,12.8,18.5,28.7,23.1,16.9,51.3,32.3,0.0,16.4,0.0,96,[0.39486356 0.41762452 0.39969834],0.4040621417834992
1400000US53063010800,"CensusTract108,SpokaneCounty,Washington",47083,71607,77691,21146,52.7,35.900000000000006,7.6,2.5,1.2,37.6,42.900000000000006,12.4,4.7,2.4,26.1,54.0,12.8,6.1,1.0,74.1,24.8,1.1,0.0,0.0,104,[0.52318548],0.5231854838709677
1400000US53063010901,"CensusTract109.01,SpokaneCounty,Washington",62660,65600,76071,37750,41.7,42.2,13.4,1.7,1.0,24.8,50.2,20.5,2.8,1.6,16.2,47.0,30.2,4.2,2.4,71.3,28.7,0.0,0.0,0.0,122,[0.5503876  0.45314685 0.51317614],0.5055701980967278
1400000US53063010902,"CensusTract109.02,SpokaneCounty,Washington",78693,86364,99444,47563,29.9,32.6,21.0,13.4,3.1,22.3,33.4,22.0,18.1,4.1,18.2,32.2,23.1,21.5,4.9,61.0,20.9,18.1,0.0,0.0,124,[0.49460432],0.4946043165467625
1400000US53063011000,"CensusTract110,SpokaneCounty,Washington",61121,78011,82171,35878,41.6,37.2,15.9,4.0,1.3,27.7,52.0,11.9,6.5,2.1,16.799999999999997,59.3,10.3,10.3,3.3,65.6,22.2,12.2,0.0,0.0,137,[0.49777117 0.49558824 0.46478873],0.4860493805123079
1400000US53063011102,"CensusTract111.02,SpokaneCounty,Washington",50243,58068,62974,36193,49.7,30.3,14.7,3.9,1.2,40.2,37.6,17.3,3.2,1.8,22.6,48.5,22.1,3.9,3.0,70.1,17.0,10.1,2.9,0.0,152,[0.51304348 0.56472262],0.5388830478075329
1400000US53063011103,"CensusTract111.03,SpokaneCounty,Washington",25202,40724,48203,23217,79.4,12.1,5.0,1.9,1.5,55.4,20.4,13.5,5.9,4.8,53.5,20.6,12.8,5.2,7.9,90.8,9.0,0.2,0.0,0.0,153,[0.57894737 0.50132979],0.5401385778275476
1400000US53063011104,"CensusTract111.04,SpokaneCounty,Washington",33828,33452,65907,33500,69.69999999999999,20.3,10.0,0.0,0.0,67.7,25.4,7.0,0.0,0.0,42.5,51.8,5.6,0.0,0.0,76.20000000000002,10.2,13.6,0.0,0.0,154,[0.48287671],0.4828767123287671
1400000US53063011202,"CensusTract112.02,SpokaneCounty,Washington",60685,78786,100865,33971,42.8,26.8,16.3,9.5,4.7,22.7,35.1,21.8,14.4,5.9,18.1,31.4,24.2,18.6,7.7,89.0,9.6,0.0,1.3,0.0,160,[0.36984353 0.26923077 0.40134907],0.3468077898272271
1400000US53063011203,"CensusTract112.03,SpokaneCounty,Washington",38458,44239,65662,33125,61.5,24.3,7.0,5.5,1.7,58.400000000000006,26.0,8.5,3.4,3.6,35.1,37.8,13.7,6.4,6.9,70.1,18.9,4.8,6.2,0.0,161,[0.49598716 0.48033708 0.39693356 0.39886578 0.47335812],0.4490963398034084
1400000US53063011204,"CensusTract112.04,SpokaneCounty,Washington",51417,64071,63494,33904,49.1,32.1,14.7,4.1,0.0,30.1,45.7,17.1,7.3,0.0,34.6,34.1,20.7,10.5,0.0,73.7,14.6,11.6,0.0,0.0,162,[0.53050847],0.5305084745762711
1400000US53063011301,"CensusTract113.01,SpokaneCounty,Washington",92749,104509,106017,48462,26.200000000000003,33.400000000000006,26.9,7.4,6.0,16.3,29.8,36.5,9.1,8.2,11.4,30.6,39.3,9.8,8.8,53.89999999999999,43.6,0.0,2.6,0.0,167,[0.50600343 0.49193548 0.38872692],0.4622219445806215
1400000US53063011302,"CensusTract113.02,SpokaneCounty,Washington",81210,97564,99509,50799,32.400000000000006,33.5,24.2,6.0,3.9,25.3,32.900000000000006,27.4,8.7,5.6,17.7,34.4,31.7,9.2,7.1,48.1,34.8,17.0,0.0,0.0,168,[0.43800322 0.49113082 0.43295019],0.4540280775273035
